name,ICAO_ID,longitude,latitude,city,state,fuel_price
Melbourne Orlando Intl,KMLB,-80.64525,28.1027500000001,MELBOURNE,FL,6.15
Miami Exec,KTMB,-80.433224611,25.647563722,MIAMI,FL,5.5
Dade-Collier Training and Transition,KTNT,-80.8969999999999,25.861805556,MIAMI,FL,
Santa Rosa NOLF,KNGS,-86.9395222219999,30.609875,MILTON,FL,
Whiting Fld NAS South,KNDZ,-87.014408611,30.698573056,MILTON,FL,
Whiting Fld NAS North,KNSE,-87.0239030559999,30.7224722220001,MILTON,FL,
Choctaw NOLF,KNFJ,-86.959722222,30.5069444440001,MILTON,FL,
Okeechobee County,KOBE,-80.850391111,27.2665736110001,OKEECHOBEE,FL,4.27
Palm Beach County Glades,KPHK,-80.6933611109999,26.785027778,PAHOKEE,FL,7.34
Flagler Exec,KFIN,-81.207648333,29.4651511110001,PALM COAST,FL,4.75
Tyndall AFB,KPAM,-85.574981389,30.0690475000001,PANAMA CITY,FL,
Naval Surface Warfare Center Panama City,KNBV,-85.7524999999999,30.175166667,PANAMA CITY,FL,
Pensacola Intl,KPNS,-87.186611111,30.473416667,PENSACOLA,FL,7.15
Pensacola NAS (Forrest Sherman Fld),KNPA,-87.317971139,30.35327275,PENSACOLA,FL,
Perry-Foley,KFPY,-83.581543889,30.0708125,PERRY,FL,4.13
Plant City,KPCM,-82.163305556,28.000166667,PLANT CITY,FL,6.84
Pompano Beach Airpark,KPMP,-80.1111272219999,26.2473600000001,POMPANO BEACH,FL,4.65
Northeast Florida Rgnl,KSGJ,-81.339729167,29.9592502780001,ST AUGUSTINE,FL,5.15
Sarasota/Bradenton Intl,KSRQ,-82.5543888889999,27.3954444440001,SARASOTA/BRADENTON,FL,7.04
Tallahassee Intl,KTLH,-84.350868889,30.396754167,TALLAHASSEE,FL,6.94
Tampa Intl,KTPA,-82.53325,27.9754722220001,TAMPA,FL,6.94
Space Florida Launch and Landing Facility,KTTS,-80.694368889,28.614889722,TITUSVILLE,FL,
Space Coast Rgnl,KTIX,-80.799227222,28.5147975,TITUSVILLE,FL,5.25
Eglin AFB/Destin-Ft Walton Beach,KVPS,-86.526044333,30.483219417,VALPARAISO/DESTIN-FT WALTON BEACH,FL,
"Duke Fld,(eglin AF Aux Nr 3)",KEGI,-86.521959361,30.648586944,CRESTVIEW,FL,
Palm Beach Intl,KPBI,-80.095591944,26.683161667,WEST PALM BEACH,FL,6.79
Palm Beach County Park,KLNA,-80.085064444,26.593046111,WEST PALM BEACH,FL,5.87
Winter Haven Rgnl,KGIF,-81.753314444,28.062920278,WINTER HAVEN,FL,4.13
Athens/Ben Epps,KAHN,-83.325914167,33.948640278,ATHENS,GA,5.48
Fulton County Exec/Charlie Brown Fld,KFTY,-84.5213659999999,33.7791263890001,ATLANTA,GA,7.27
Punta Gorda,KPGD,-81.990886111,26.9185925,PUNTA GORDA,FL,4.47
Albert Whitted,KSPG,-82.626939722,27.765114167,ST PETERSBURG,FL,5.96
St Pete-Clearwater Intl,KPIE,-82.6865099999999,27.908633611,ST PETERSBURG-CLEARWATER,FL,6.57
Sebring Rgnl,KSEF,-81.3423888889999,27.456388889,SEBRING,FL,4.01
Witham Fld,KSUA,-80.2212933329999,27.181699167,STUART,FL,6.79
Tampa Exec,KVDF,-82.3452591669999,28.013987222,TAMPA,FL,7.12
Macdill AFB,KMCF,-82.5212194439999,27.8493444440001,TAMPA,FL,
Peter O Knight,KTPF,-82.449388889,27.9154444440001,TAMPA,FL,7.03
Venice Muni,KVNC,-82.4400325,27.071267778,VENICE,FL,5.97
Vero Beach Rgnl,KVRB,-80.4179541669999,27.655555,VERO BEACH,FL,4.98
Pace NOLF,KNVI,-87.192002778,30.7025861110001,WALLACE,FL,
Wauchula Muni,KCHN,-81.880472222,27.514916667,WAUCHULA,FL,4.68
Zephyrhills Muni,KZPH,-82.155645278,28.226669444,ZEPHYRHILLS,FL,4.5
Southwest Georgia Rgnl,KABY,-84.1944722219999,31.5355277780001,ALBANY,GA,4.7
Bacon County,KAMG,-82.5065533329999,31.536057778,ALMA,GA,4.6
Jimmy Carter Rgnl,KACJ,-84.1888611109999,32.1108055560001,AMERICUS,GA,4.75
Hartsfield/Jackson Atlanta Intl,KATL,-84.4278639999999,33.636699611,ATLANTA,GA,8.05
Atlanta Rgnl Falcon Fld,KFFC,-84.5725277779999,33.3577222220001,ATLANTA,GA,5.0
Covington Muni,KCVC,-83.846618889,33.6322475000001,ATLANTA,GA,4.64
Cobb County Intl/McCollum Fld,KRYY,-84.597027778,34.0131666670001,ATLANTA,GA,7.19
Dekalb-Peachtree,KPDK,-84.302030556,33.8760019440001,ATLANTA,GA,6.52
Daniel Fld,KDNL,-82.039388889,33.4665833330001,AUGUSTA,GA,5.15
Augusta Rgnl At Bush Fld,KAGS,-81.9645,33.3699444440001,AUGUSTA,GA,5.01
Early County,KBIJ,-84.8947977779999,31.397508611,BLAKELY,GA,4.28
Brunswick Golden Isles,KBQK,-81.466316389,31.2590352780001,BRUNSWICK,GA,6.2
West Georgia Rgnl/O V Gray Fld,KCTJ,-85.152264139,33.6316964440001,CARROLLTON,GA,4.75
Cartersville,KVPC,-84.848706667,34.1231475000001,CARTERSVILLE,GA,6.25
Crisp County-Cordele,KCKF,-83.773905556,31.9888444440001,CORDELE,GA,4.99
Habersham County,KAJR,-83.5566647219999,34.499851667,CORNELIA,GA,4.84
Paulding Northwest Atlanta,KPUJ,-84.9406194439999,33.9120430560001,ATLANTA,GA,4.75
Dalton Muni,KDNN,-84.8702413889999,34.722938889,DALTON,GA,4.99
Heart of Georgia Rgnl,KEZM,-83.1286666669999,32.216388889,EASTMAN,GA,4.01
Elbert County-Patz Fld,KEBA,-82.8174925,34.0954025,ELBERTON,GA,4.95
Wright AAF (Fort Stewart)/Midcoast Rgnl,KLHW,-81.5626549999999,31.8878194440001,FORT STEWART (HINESVILLE),GA,4.75
Lee Gilmer Meml,KGVL,-83.8302261109999,34.272626389,GAINESVILLE,GA,6.49
Atlanta Speedway,KHMP,-84.3310369439999,33.3899025000001,ATLANTA,GA,4.59
Hazlehurst,KAZE,-82.647891111,31.8851900000001,HAZLEHURST,GA,5.35
Homerville,KHOE,-82.775277778,31.056888889,HOMERVILLE,GA,
Decatur County Industrial Air Park,KBGE,-84.636927806,30.9715980830001,BAINBRIDGE,GA,5.35
Baxley Muni,KBHC,-82.393777778,31.713833333,BAXLEY,GA,4.75
Blairsville,KDZJ,-83.9973199999999,34.8544313890001,BLAIRSVILLE,GA,5.16
Tom B David Fld,KCZL,-84.939155278,34.4554025,CALHOUN,GA,5.09
Camilla-Mitchell County,KCXU,-84.2352222219999,31.2131666670001,CAMILLA,GA,4.75
Cherokee County Rgnl,KCNI,-84.4221527779999,34.312219167,CANTON,GA,4.32
Claxton-Evans County,KCWV,-81.8693175,32.1950563890001,CLAXTON,GA,4.95
Columbus,KCSG,-84.938870278,32.5163275,COLUMBUS,GA,5.91
Douglas Muni,KDQH,-82.860566944,31.476738611,DOUGLAS,GA,4.41
W H 'Bud' Barron,KDBN,-82.984972222,32.5647222220001,DUBLIN,GA,4.25
Fitzgerald Muni,KFZG,-83.270903639,31.6839046110001,FITZGERALD,GA,5.4
Lawson AAF (Fort Moore),KLSF,-84.987152222,32.3317805560001,FORT MOORE (COLUMBUS),GA,
Greene County Rgnl,KCPP,-83.138260278,33.59797,GREENSBORO,GA,6.01
Pickens County,KJZP,-84.457222222,34.4534722220001,JASPER,GA,5.1
Jackson County,KJCA,-83.561694444,34.1761388890001,JEFFERSON,GA,4.19
Jesup-Wayne County,KJES,-81.8824999999999,31.553972222,JESUP,GA,5.75
Lagrange/Callaway,KLGC,-85.073204167,33.009150833,LAGRANGE,GA,4.75
Gwinnett County/Briscoe Fld,KLZU,-83.962363889,33.978091944,LAWRENCEVILLE,GA,4.72
Middle Georgia Rgnl,KMCN,-83.6492222219999,32.6928333330001,MACON,GA,4.5
Dobbins ARB,KMGE,-84.5142472219999,33.9144416670001,MARIETTA,GA,
John Edwin Jones Sr Fld/Metter Muni,KMHP,-82.0814444439999,32.3739722220001,METTER,GA,3.6
Moultrie Muni,KMGR,-83.802809167,31.0855794440001,MOULTRIE,GA,4.6
Spence,KMUL,-83.704059722,31.137686667,MOULTRIE,GA,
Newnan Coweta County,KCCO,-84.7697554169999,33.3115655560001,ATLANTA,GA,4.79
Swinton Smith Fld At Reidsville Muni,KRVJ,-82.153576667,32.059487222,REIDSVILLE,GA,4.8
Richard B Russell Rgnl - J H Towers Fld,KRMG,-85.158666667,34.3507777780001,ROME,GA,5.2
Statesboro-Bulloch County,KTBR,-81.736944444,32.4827500000001,STATESBORO,GA,4.85
Sylvester,KSYV,-83.894036389,31.5571547220001,SYLVESTER,GA,
Thomaston-Upson County,KOPN,-84.264086194,32.9550025560001,THOMASTON,GA,4.7
Thomasville Rgnl,KTVI,-83.881444444,30.9014722220001,THOMASVILLE,GA,5.14
Thomson/McDuffie County,KHQU,-82.516952778,33.5297305560001,THOMSON,GA,5.25
Henry Tift Myers,KTMA,-83.489222222,31.429555556,TIFTON,GA,4.99
Toccoa Rg Letourneau Fld,KTOC,-83.296371667,34.592811667,TOCCOA,GA,5.5
Robins AFB,KWRB,-83.591920833,32.6401708330001,WARNER ROBINS,GA,
Washington/Wilkes County,KIIY,-82.814496667,33.7785980560001,WASHINGTON,GA,
Waycross-Ware County,KAYS,-82.3953888889999,31.2483888890001,WAYCROSS,GA,5.57
Burke County,KBXG,-82.0042636109999,33.040836944,WAYNESBORO,GA,5.24
Telfair-Wheeler,KMQW,-82.8794116669999,32.096996389,MC RAE,GA,4.96
Macon Downtown,KMAC,-83.561934944,32.8217644440001,MACON,GA,4.95
Baldwin County Rgnl,KMLJ,-83.2414075,33.154225556,MILLEDGEVILLE,GA,4.85
Perry-Houston County,KPXE,-83.767345833,32.5105808330001,PERRY,GA,4.5
Harris County,KPIM,-84.882444444,32.8406944440001,PINE MOUNTAIN,GA,5.25
Kaolin Fld,KOKZ,-82.837488611,32.9663747220001,SANDERSVILLE,GA,5.5
Hunter AAF,KSVN,-81.1459877779999,32.0100202780001,SAVANNAH,GA,
Savannah/Hilton Head Intl,KSAV,-81.202138889,32.1275833330001,SAVANNAH,GA,5.95
East Georgia Rgnl,KSBO,-82.3699444439999,32.6091388890001,SWAINSBORO,GA,4.89
Plantation Airpark,KJYL,-81.5966116669999,32.645522778,SYLVANIA,GA,4.6
Valdosta Rgnl,KVLD,-83.275971667,30.7814644440001,VALDOSTA,GA,5.5
Moody AFB,KVAD,-83.192966667,30.9687027780001,VALDOSTA,GA,
Vidalia Rgnl,KVDI,-82.371166667,32.192722222,VIDALIA,GA,4.97
Barrow County,KWDR,-83.6672166669999,33.982689722,WINDER,GA,5.1
French Frigate Shoals,PHHF,-166.284633333,23.8640500000001,TERN ISLAND,HI,
Hana,PHHN,-156.014437889,20.7956371670001,HANA,HI,
Port Allen,PHPA,-159.603166667,21.896944444,HANAPEPE,HI,
Upolu,PHUP,-155.859944444,20.265194444,HAWI,HI,
Hilo Intl,PHTO,-155.048470139,19.720263,HILO,HI,8.04
Daniel K Inouye Intl,PHNL,-157.920250278,21.3178247220001,HONOLULU,HI,7.88
Kahului,PHOG,-156.430458611,20.8986486110001,KAHULUI,HI,8.73
Ellison Onizuka Kona Intl At Keahole,PHKO,-156.045631111,19.7387650000001,KAILUA/KONA,HI,6.99
Kalaupapa,PHLU,-156.973597222,21.211040278,KALAUPAPA,HI,
Waimea-Kohala,PHMU,-155.668107222,20.001326944,KAMUELA,HI,
Kaneohe Bay MCAS (Marion E Carl Fld),PHNG,-157.767948611,21.4504555560001,KANEOHE,HI,
Kalaeloa (John Rodgers Fld),PHJR,-158.070444167,21.3071341670001,KAPOLEI,HI,6.24
Molokai,PHMK,-157.096256111,21.152885833,KAUNAKAKAI,HI,
Wheeler AAF,PHHI,-158.037833333,21.481444444,WAHIAWA,HI,
Algona Muni,KAXA,-94.271944444,43.0779166670001,ALGONA,IA,3.55
Ames Muni,KAMW,-93.621820833,41.992043611,AMES,IA,5.1
Boone Muni,KBNW,-93.8476111109999,42.049555556,BOONE,IA,5.0
Southeast Iowa Rgnl,KBRL,-91.125583333,40.7829722220001,BURLINGTON,IA,5.24
Arthur N Neu,KCIN,-94.788694444,42.0466666670001,CARROLL,IA,4.0
Clinton Muni,KCWI,-90.3289722219999,41.8307500000001,CLINTON,IA,5.3
Corning Muni,KCRZ,-94.755029722,40.9941250000001,CORNING,IA,5.59
Council Bluffs Muni,KCBF,-95.7586388889999,41.2601111110001,COUNCIL BLUFFS,IA,5.29
Ellen Church Fld,KCJJ,-92.133083056,43.3653013890001,CRESCO,IA,
Creston Muni,KCSQ,-94.3633055559999,41.0214444440001,CRESTON,IA,3.99
Dubuque Rgnl,KDBQ,-90.709472222,42.402,DUBUQUE,IA,5.74
Fort Dodge Rgnl,KFOD,-94.191833333,42.551194444,FORT DODGE,IA,4.51
Fort Madison Muni,KFSW,-91.32775,40.6591111110001,FORT MADISON,IA,5.5
Greenfield Muni,KGFZ,-94.445166667,41.327222222,GREENFIELD,IA,6.9
Grinnell Rgnl,KGGI,-92.735972222,41.7098888890001,GRINNELL,IA,4.95
Guthrie County Rgnl,KGCT,-94.435055556,41.6869722220001,GUTHRIE CENTER,IA,6.65
Iowa City Muni,KIOW,-91.5478891669999,41.639631944,IOWA CITY,IA,5.09
Iowa Falls Muni,KIFA,-93.270723056,42.471355556,IOWA FALLS,IA,5.75
Le Mars Muni,KLRJ,-96.1935833329999,42.7785555560001,LE MARS,IA,
James G Whiting Meml Fld,KMEY,-95.793645278,42.178295,MAPLETON,IA,7.21
Maquoketa Muni,KOQW,-90.738805556,42.050083333,MAQUOKETA,IA,6.03
Barking Sands PMRF,PHBK,-159.785068056,22.022773333,"KEKAHA,KAUAI",HI,
Kapalua,PHJH,-156.673031667,20.962936389,LAHAINA,HI,
Lanai,PHNY,-156.951418056,20.785611111,LANAI CITY,HI,9.02
Lihue,PHLI,-159.338957778,21.975983333,LIHUE,HI,8.79
Kawaihapai Airfield,PHDH,-158.197281389,21.579473611,MOKULEIA,HI,6.75
Bradshaw Army Airfield,PHSF,-155.553766194,19.7600133890001,CAMP POHAKULOA,HI,
Ankeny Rgnl,KIKV,-93.566349139,41.6913468060001,ANKENY,IA,4.91
Atlantic Muni,KAIO,-95.04875,41.4038333330001,ATLANTIC,IA,3.54
Audubon County,KADU,-94.9204444439999,41.7015277780001,AUDUBON,IA,5.5
Belle Plaine Muni,KTZT,-92.284527778,41.878777778,BELLE PLAINE,IA,
The Eastern Iowa,KCID,-91.710805556,41.884694444,CEDAR RAPIDS,IA,5.09
Centerville Muni,KTVK,-92.9009938889999,40.6844288890001,CENTERVILLE,IA,4.2
Chariton Muni,KCNC,-93.3596666669999,41.0196111110001,CHARITON,IA,4.25
Northeast Iowa Rgnl,KCCY,-92.610809194,43.0725037500001,CHARLES CITY,IA,4.85
Cherokee County Rgnl,KCKP,-95.556055556,42.7313888890001,CHEROKEE,IA,4.89
Schenck Fld,KICL,-95.026611111,40.722194444,CLARINDA,IA,5.0
Clarion Muni,KCAV,-93.759055556,42.7404722220001,CLARION,IA,
Davenport Muni,KDVN,-90.588361111,41.6102777780001,DAVENPORT,IA,5.37
Decorah Muni,KDEH,-91.7393888889999,43.2755000000001,DECORAH,IA,5.5
Denison Muni,KDNS,-95.3802588889999,41.9861319440001,DENISON,IA,4.01
Des Moines Intl,KDSM,-93.663072222,41.5339727780001,DES MOINES,IA,4.91
Eagle Grove Muni,KEAG,-93.916111111,42.7099166670001,EAGLE GROVE,IA,
Emmetsburg Muni,KEGQ,-94.7045277779999,43.102055556,EMMETSBURG,IA,5.95
Estherville Muni,KEST,-94.7463888889999,43.4074722220001,ESTHERVILLE,IA,4.85
Fairfield Muni,KFFL,-91.9808218059999,41.0557198330001,FAIRFIELD,IA,5.49
Forest City Muni/Trimble Fld,KFXY,-93.624103944,43.234756917,FOREST CITY,IA,5.6
Hampton Muni,KHPT,-93.226333333,42.723694444,HAMPTON,IA,5.8
Harlan Muni,KHNR,-95.339694444,41.5843611110001,HARLAN,IA,3.76
Ida Grove Muni,KIDG,-95.444887778,42.332597778,IDA GROVE,IA,
James H Connell Fld At Independence Muni,KIIB,-91.947666667,42.456888889,INDEPENDENCE,IA,5.0
Jefferson Muni,KEFW,-94.3418055559999,42.0098333330001,JEFFERSON,IA,6.07
Keokuk Muni,KEOK,-91.4285011109999,40.4599077780001,KEOKUK,IA,4.3
Knoxville Muni,KOXV,-93.113742778,41.299096917,KNOXVILLE,IA,5.5
Lamoni Muni,KLWD,-93.9022261109999,40.6323919440001,LAMONI,IA,4.96
Marshalltown Muni,KMIW,-92.917777778,42.1127500000001,MARSHALLTOWN,IA,5.79
Mason City Muni,KMCW,-93.33125,43.157805556,MASON CITY,IA,4.85
Monticello Rgnl,KMXO,-91.1632983329999,42.220361944,MONTICELLO,IA,4.5
Mount Pleasant Muni,KMPZ,-91.511170556,40.9466122220001,MOUNT PLEASANT,IA,4.25
Muscatine Muni,KMUT,-91.148222222,41.367888889,MUSCATINE,IA,5.5
Oskaloosa Muni,KOOA,-92.4938333329999,41.2261111110001,OSKALOOSA,IA,5.3
Ottumwa Rgnl,KOTM,-92.447166667,41.1072222220001,OTTUMWA,IA,4.8
Pella Muni,KPEA,-92.9458611109999,41.4012222220001,PELLA,IA,5.3
Perry Muni,KPRO,-94.159555556,41.8264444440001,PERRY,IA,4.0
Pocahontas Muni,KPOH,-94.647361111,42.742888889,POCAHONTAS,IA,5.25
Sheldon Rgnl,KSHL,-95.8334166669999,43.208388889,SHELDON,IA,4.02
Shenandoah Muni,KSDA,-95.413624167,40.7515872220001,SHENANDOAH,IA,4.2
Sibley Muni,KISB,-95.759638889,43.3693527780001,SIBLEY,IA,5.65
Sioux Gateway/Brig General Bud Day Fld,KSUX,-96.384418056,42.401309444,SIOUX CITY,IA,5.99
Washington Muni,KAWG,-91.676083333,41.2756944440001,WASHINGTON,IA,3.99
Waterloo Rgnl,KALO,-92.401023333,42.558449167,WATERLOO,IA,6.1
Webster City Muni,KEBS,-93.868967028,42.4364135280001,WEBSTER CITY,IA,5.0
Arco-Butte County,KAOC,-113.33425,43.6035277780001,ARCO,ID,6.25
Burley Muni,KBYI,-113.771527778,42.542611111,BURLEY,ID,5.7
Caldwell Exec,KEUL,-116.635764167,43.6418488890001,CALDWELL,ID,5.69
Driggs/Reed Meml,KDIJ,-111.096777778,43.7426944440001,DRIGGS,ID,5.65
Newton Muni-Earl Johnson Fld,KTNU,-93.0217283329999,41.67443,NEWTON,IA,5.69
Oelwein Muni,KOLZ,-91.9743953889999,42.6809245000001,OELWEIN,IA,3.26
Red Oak Muni,KRDK,-95.258861111,41.0108333330001,RED OAK,IA,3.87
Rock Rapids Muni,KRRQ,-96.179776944,43.452221111,ROCK RAPIDS,IA,5.52
Sac City Muni,KSKI,-94.9796111109999,42.379055556,SAC CITY,IA,5.25
Spencer Muni,KSPW,-95.202793056,43.165651944,SPENCER,IA,5.55
Storm Lake Muni,KSLB,-95.240665556,42.597234889,STORM LAKE,IA,3.73
Vinton Veterans Meml Airpark,KVTI,-92.025916667,42.218638889,VINTON,IA,4.7
Boise Air Trml/Gowen Fld,KBOI,-116.222861111,43.564361111,BOISE,ID,6.17
Challis,KLLJ,-114.217938333,44.5236066670001,CHALLIS,ID,5.59
Coeur D'alene/Pappy Boyington Fld,KCOE,-116.819583333,47.7743055560001,COEUR D'ALENE,ID,5.82
Gooding Muni,KGNG,-114.766338056,42.9170808330001,GOODING,ID,4.25
Idaho County,KGIC,-116.123027778,45.942666667,GRANGEVILLE,ID,5.75
Friedman Meml,KSUN,-114.295558333,43.503780556,HAILEY,ID,6.04
Malad City,KMLD,-112.29267925,42.170126333,MALAD CITY,ID,5.75
Nampa Muni,KMAN,-116.523063056,43.581341111,NAMPA,ID,4.95
Rexburg-Madison County,KRXE,-111.805111111,43.833916667,REXBURG,ID,5.8
Scott AFB/Midamerica St Louis,KBLV,-89.8351855559999,38.5451730560001,BELLEVILLE,IL,5.7
Idaho Falls Rgnl,KIDA,-112.070820278,43.513673333,IDAHO FALLS,ID,6.15
Jerome County,KJER,-114.456647222,42.726683333,JEROME,ID,4.52
Lewiston/Nez Perce County,KLWS,-117.015396389,46.374498611,LEWISTON,ID,5.31
Mc Call Muni,KMYL,-116.101751944,44.888744167,MC CALL,ID,6.59
Mountain Home AFB,KMUO,-115.872433333,43.0435972220001,MOUNTAIN HOME,ID,
Pocatello Rgnl,KPIH,-112.595918889,42.9097925,POCATELLO,ID,6.49
Lemhi County,KSMN,-113.881444444,45.123277778,SALMON,ID,5.66
Sandpoint,KSZT,-116.560138889,48.299527778,SANDPOINT,ID,5.45
Joslin Fld/Magic Valley Rgnl,KTWF,-114.487736111,42.4818091670001,TWIN FALLS,ID,6.25
Central Il Rgnl/Bloomington-Normal,KBMI,-88.915916667,40.4771111110001,BLOOMINGTON/NORMAL,IL,5.35
Carmi Muni,KCUL,-88.123061111,38.089479167,CARMI,IL,4.25
Centralia Muni,KENL,-89.091138889,38.5150833330001,CENTRALIA,IL,4.49
Waukegan Ntl,KUGN,-87.8679161109999,42.4221486110001,CHICAGO/WAUKEGAN,IL,5.5
Lewis University,KLOT,-88.096389722,41.6080969440001,CHICAGO/ROMEOVILLE,IL,5.15
Aurora Muni,KARR,-88.475666667,41.771916667,CHICAGO/AURORA,IL,5.44
Decatur,KDEC,-88.865689167,39.8345625000001,DECATUR,IL,6.29
De Kalb Taylor Muni,KDKB,-88.7056863889999,41.9338342500001,DE KALB,IL,4.91
Dwight,KDTG,-88.438645278,41.132621806,DWIGHT,IL,
Fairfield Muni,KFWC,-88.412652222,38.3786330560001,FAIRFIELD,IL,4.35
Galesburg Muni,KGBG,-90.431123583,40.938000528,GALESBURG,IL,5.24
St Louis Downtown,KCPS,-90.1550833329999,38.5703611110001,CAHOKIA/ST LOUIS,IL,6.42
Cairo Rgnl,KCIR,-89.219527778,37.064138889,CAIRO,IL,5.25
Ingersoll,KCTK,-90.074833333,40.569083333,CANTON,IL,5.1
Southern Illinois,KMDH,-89.252027778,37.778083333,CARBONDALE/MURPHYSBORO,IL,4.93
University of Illinois/Willard,KCMI,-88.276539167,40.0385608330001,CHAMPAIGN/URBANA,IL,5.22
Chicago Midway Intl,KMDW,-87.752416667,41.7859722220001,CHICAGO,IL,4.45
Chicago O'hare Intl,KORD,-87.908149722,41.976940278,CHICAGO,IL,8.57
Chicago Exec,KPWK,-87.901540833,42.114279444,CHICAGO/PROSPECT HEIGHTS/WHEELING,IL,4.45
Dupage,KDPA,-88.2479949999999,41.9070530560001,CHICAGO/WEST CHICAGO,IL,4.45
Lansing Muni,KIGQ,-87.529527778,41.5349166670001,CHICAGO,IL,4.73
Vermilion Rgnl,KDNV,-87.595166389,40.1998272220001,DANVILLE,IL,4.57
Flora Muni,KFOA,-88.453112028,38.664990222,FLORA,IL,4.9
Albertus,KFEP,-89.5819766669999,42.2461147220001,FREEPORT,IL,5.25
Greenville,KGRE,-89.3788888889999,38.8362222220001,GREENVILLE,IL,5.0
Harrisburg-Raleigh,KHSB,-88.550259639,37.811256111,HARRISBURG,IL,4.5
Joliet Rgnl,KJOT,-88.175397222,41.517741389,JOLIET,IL,4.75
Greater Kankakee,KIKK,-87.8462777779999,41.071388889,KANKAKEE,IL,5.17
Kewanee Muni,KEZI,-89.963861111,41.205194444,KEWANEE,IL,5.83
Lawrenceville-Vincennes Intl,KLWV,-87.6054999999999,38.7642777780001,LAWRENCEVILLE,IL,5.25
Macomb Muni,KMQB,-90.652388889,40.5200833330001,MACOMB,IL,5.09
Coles County Meml,KMTO,-88.279972222,39.477888889,MATTOON/CHARLESTON,IL,5.0
Quad Cities Intl,KMLI,-90.5077699999999,41.4482091670001,MOLINE,IL,4.99
Mount Vernon,KMVN,-88.8584999999999,38.3233611110001,MOUNT VERNON,IL,4.34
Jacksonville Muni,KIJX,-90.2382777779999,39.7746111110001,JACKSONVILLE,IL,5.45
Logan County,KAAA,-89.335027778,40.158694444,LINCOLN,IL,4.96
Veterans Airport of Southern Illinois,KMWA,-89.011083333,37.754972222,MARION,IL,4.95
Mount Carmel Muni,KAJG,-87.726694444,38.606527778,MOUNT CARMEL,IL,4.9
Olney-Noble,KOLY,-88.1764327779999,38.7218272220001,OLNEY-NOBLE,IL,4.95
Pittsfield Penstone Muni,KPPQ,-90.778558972,39.638890083,PITTSFIELD,IL,5.26
Pontiac Muni,KPNT,-88.623944444,40.9244444440001,PONTIAC,IL,4.35
Crawford County,KRSV,-87.649777778,39.0160277780001,ROBINSON,IL,5.5
Rochelle Muni/Koritz Fld,KRPJ,-89.079611111,41.8926388890001,ROCHELLE,IL,3.78
Salem-Leckrone,KSLO,-88.9641852779999,38.6428722220001,SALEM,IL,4.75
Sparta Community-Hunter Fld,KSAR,-89.6985038889999,38.148863611,SPARTA,IL,4.8
Vandalia Muni,KVLA,-89.1661894439999,38.9914658330001,VANDALIA,IL,3.75
Edgar County,KPRG,-87.6707777779999,39.699666667,PARIS,IL,5.59
General Downing - Peoria Intl,KPIA,-89.69325,40.664194444,PEORIA,IL,6.0
Illinois Valley Rgnl-Walter A Duncan Fld,KVYS,-89.152944444,41.350138889,PERU,IL,4.55
Pinckneyville/Du Quoin,KPJY,-89.3604488889999,37.9778841670001,PINCKNEYVILLE,IL,4.95
Quincy Rgnl-Baldwin Fld,KUIN,-91.192404444,39.9422752780001,QUINCY,IL,6.29
Rantoul Ntl Avn Cntr-Frank Elliott Fld,KTIP,-88.142388889,40.2935555560001,RANTOUL,IL,5.65
Chicago/Rockford Intl,KRFD,-89.097222222,42.1953611110001,CHICAGO/ROCKFORD,IL,5.94
Tri-Township,KSFY,-90.1079444439999,42.0458333330001,SAVANNA,IL,5.39
Abraham Lincoln Capital,KSPI,-89.6775466669999,39.8446136110001,SPRINGFIELD,IL,6.17
Whiteside County/Jos H Bittorf Fld,KSQI,-89.676277778,41.7428333330001,STERLING/ROCKFALLS,IL,5.6
Taylorville Muni,KTAZ,-89.330706917,39.5325855,TAYLORVILLE,IL,4.5
Anderson Muni-Darlington Fld,KAID,-85.6129999999999,40.1086111110001,ANDERSON,IN,4.42
Tri-State Steuben County,KANQ,-85.083493333,41.6396983330001,ANGOLA,IN,4.9
Batesville,KHLB,-85.2584166669999,39.343111111,BATESVILLE,IN,6.28
Virgil I Grissom Muni,KBFR,-86.445361111,38.840027778,BEDFORD,IN,4.6
Monroe County,KBMG,-86.616680472,39.1460208330001,BLOOMINGTON,IN,6.1
Smith Fld,KSMD,-85.152777778,41.143361111,FORT WAYNE,IN,4.49
French Lick Muni,KFRH,-86.6369444439999,38.5062222220001,FRENCH LICK,IN,5.1
Gary/Chicago Intl,KGYY,-87.414527778,41.6172500000001,GARY/CHICAGO,IN,4.45
Goshen Muni,KGSH,-85.794270167,41.526133417,GOSHEN,IN,4.94
De Kalb County,KGWB,-85.060517778,41.3071972220001,AUBURN,IN,4.94
Columbus Muni,KBAK,-85.8963388889999,39.261915,COLUMBUS,IN,4.39
Mettel Fld,KCEV,-85.1311388889999,39.6981944440001,CONNERSVILLE,IN,5.83
Crawfordsville Rgnl,KCFJ,-86.921075,39.9746250000001,CRAWFORDSVILLE,IN,5.5
Elkhart Muni,KEKM,-86.003218972,41.719406167,ELKHART,IN,5.49
Evansville Rgnl,KEVV,-87.5285,38.0408055560001,EVANSVILLE,IN,6.4
Fort Wayne Intl,KFWA,-85.195166667,40.9784722220001,FORT WAYNE,IN,6.3
Frankfort Clinton County Rgnl,KFKR,-86.5621702779999,40.2734308330001,FRANKFORT,IN,4.49
